"id","from_id","owner_id","date","text","post_type","can_delete","can_pin","likes"
"1032","47321439","1570296","1273165756","Я помню","","0","0","0"
"1031","4275709","1570296","1273150960","","","0","0","0"
"1030","10068490","1570296","1273131563","","","0","0","0"
"1029","18669580","1570296","1273081314","Настенька Кузьмищева отправила подарок. Зайди, чтобы получить его","","0","0","0"
"1028","12420068","1570296","1273067724","ОПИШИТЕ ЯРОСЛАВА КАСЬЯНЕНКО ОДНИМ СЛОВОМ!открытый","","0","0","0"
"1027","32726318","1570296","1273008728","","","0","0","0"
"1026","32726318","1570296","1273008714","","","0","0","0"
"1025","32726318","1570296","1273007723","Иди!!!!)) Вот я тож свалю туда щас)","","0","0","0"
"1024","32726318","1570296","1273007079","Дарова) Как делишки твои??;)","","0","0","0"
"1023","2225313","1570296","1272967580","","","0","0","0"
"1022","2225313","1570296","1272967452","","","0","0","0"
"1021","47321439","1570296","1272900261","","","0","0","0"
"1020","47321439","1570296","1272832077","","","0","0","0"
"1019","2420112","1570296","1272826588","хохлушка, ёпты","","0","0","0"
"1018","2420112","1570296","1272826023","она родимая!!!","","0","0","0"
"1017","47321439","1570296","1272658628","","","0","0","0"
"1016","65749324","1570296","1272657590","Не цццыкай мне!))))Я заклинаю твой сон, усни лицом в клаву!","","0","0","0"
"1015","32726318","1570296","1272641518","","","0","0","0"
"1014","32726318","1570296","1272641512","","","0","0","0"
"1013","10068490","1570296","1272533679","че за жопашник на аватарке?)))","","0","0","0"
"1012","65749324","1570296","1272487204","редииска!)))","","0","0","0"
"1011","65749324","1570296","1272487028","я тожее переехала,но не на сенной, я на 3й дачной,медленно,но верно подкрадываюсь к центру)))))))))))))","","0","0","0"
"1010","65749324","1570296","1272486591","я тоже=)))))))))","","0","0","0"
"1009","65749324","1570296","1272486348","нет,на сенном)","","0","0","0"
"1008","65749324","1570296","1272486250","а кстати я тебя недавно видела,кажется вчера было=) стиляга))","","0","0","0"
"1007","65749324","1570296","1272485897","Да, и даже более того,у мя инплан))):Р","","0","0","0"
"1006","65749324","1570296","1272485526","ооооййй)))))плаванье...ну как тебе сказать....я конечно не забросила это дело,но успехами не пахнет уже давно)щас как-то больше учебы...сеня закрыла сессию зимнюю)))))))))))))))))","","0","0","0"
"1005","65749324","1570296","1272485058","ну вообще не велят нам))) пока предпочтительно легкие кариесы)а у тя то как учеба?","","0","0","0"
"1004","65749324","1570296","1272484125","учусь я везде)) на 3сов. в том числежелающих много,но у всех запущенные стадиина самом деле пока просто ленюсь искать пациентов)","","0","0","0"
"1003","65749324","1570296","1272483492","Лечим) как раз ищу самоотверженных на лечение поверхностного кариесав целом всё норм)","","0","0","0"
"1002","65749324","1570296","1272483121","Вау!)))Привет-привет!! какие люди!!  как поживаешь??","","0","0","0"
"1001","20415995","1570296","1272392381","","","0","0","0"
"1000","8635995","1570296","1272387757","Угадаешь что здесь нарисовано?:) Проверить догадку можно, кликнув на картинку.","","0","0","0"
"999","8002706","1570296","1272367398","Если душа просит праздника - твой путь лежит в мой бар!","","0","0","0"
"998","47321439","1570296","1272312517","","","0","0","0"
"997","47321439","1570296","1272310628","","","0","0","0"
"996","7742097","1570296","1272309049","ее,прям вапще дерзкий такой,на стиле!!)","","0","0","0"
"995","1969305","1570296","1272275493","Привет, Хохол!!!!!)))","","0","0","0"
"994","5374846","1570296","1272229099","Посмотри какой у меня город. Зайди в игру и построй свой.","","0","0","0"
"993","7818480","1570296","1272223464","","","0","0","0"
"992","7742097","1570296","1272223246","яр,супер авка,выглядишь шикарно!брутальный тип))","","0","0","0"
"991","2420112","1570296","1272216239","товарищ Вишес)","","0","0","0"
"990","7818480","1570296","1272141455","ударь меня, детк","","0","0","0"
"989","7818480","1570296","1272141445","О_О","","0","0","0"
"988","7818480","1570296","1272139244","ну давай, соберись, тряпка","","0","0","0"
"987","7818480","1570296","1272138152","быстро говори как ты мя любишь","","0","0","0"
"986","7818480","1570296","1272137777","отмазы.","","0","0","0"
"985","7818480","1570296","1272136272","ава а-ля ""я у мамы вместо швабры"" )","","0","0","0"
"984","7063396","1570296","1272052044","Конец света близится))","","0","0","0"
"983","7063396","1570296","1272050209","да-да-да)) именно так! а еще вспышки на Солнце, и Марс в тени находится болльше, чем обычно)","","0","0","0"
"982","7063396","1570296","1272049491","я нашла объяснение: это звезды сегодня не так сошлись просто, что ты ошибся!","","0","0","0"
"981","7063396","1570296","1272046125","интересно прям) как так можно ошибиться-то)) ну ладно :)","","0","0","0"
"980","7063396","1570296","1272041013","мммм) милая улыбочка) Спасибо за картинку. Мы знакомы?","","0","0","0"
"979","8635995","1570296","1272008591","Отгадаешь,с меня пиво ;)","","0","0","0"
"978","7742097","1570296","1271960053","давай!познакомитесь с моим семейством)а то че тока один антоха знаком - непорядок)))))","","0","0","0"
"977","7742097","1570296","1271958600","не могу не согласиться! есть варианты?","","0","0","0"
"976","3892368","1570296","1271878040","кстати неплохо совсем!))","","0","0","0"
"975","47321439","1570296","1271771815","ЯРОСЛАВ КАСЬЯНЕНКО НАЗНАЧИЛ ВАМ СВИДАНИЕ У ЗАГСА. ВАША РЕАКЦИЯ?О_о *пацталом*  я бы посмеялась))","","0","0","0"
"974","47321439","1570296","1271695235","песня крута)","","0","0","0"
"973","47321439","1570296","1271695204","","","0","0","0"
"972","10068490","1570296","1271680432","","","0","0","0"
"971","47321439","1570296","1271665263","ахахахахахаха)))) ава зачОт)))) интересно,она побьет рейтинг моей авы?))","","0","0","0"
"970","8940832","1570296","1271658576","Посмотри какой у меня город. Зайди в игру и построй свой.","","0","0","0"
"969","7818480","1570296","1271601345","предполагаю ))","","0","0","0"
"968","23345246","1570296","1271584029","Прикидываешься, или реально не понимаешь? XD ","","0","0","0"
"967","23345246","1570296","1271583611","Девушка что на 5+ ))) Уже в друзьях)))","","0","0","0"
"966","23345246","1570296","1271583136","АХАХАХАХА!!!! Ярик, я смотрю осуществляешь свои мечты???!!! Мощно))))","","0","0","0"
"965","7818480","1570296","1271537361","ай ты не мужик, Ярослав","","0","0","0"
"964","7818480","1570296","1271536159","вид спереди и вид сзади? ну ясно все с тобой, товарисч ))а пожмякать за что? :D","","0","0","0"
"963","47321439","1570296","1271507760","","","0","0","0"
"962","47321439","1570296","1271505051","ой ой ой)))   =Р =Р =Р","","0","0","0"
"961","47321439","1570296","1271487842","","","0","0","0"
"960","23345246","1570296","1271473601","Так значит я тебе не нравлюсь???))) Очень мило с твоей стороны!","","0","0","0"
"959","7818480","1570296","1271427619","ОПИШИТЕ ДЕВУШКУ МЕЧТЫ ЯРОСЛАВА КАСЬЯНЕНКОСИСЬКЕ, СИСЬКЕЕЕЕ! остальное как попадется :D","","0","0","0"
"958","10068490","1570296","1271413460","мама говорит, я распиздяй!Вон иди на все четыре стороны гуляй!!!ахаха)))","","0","0","0"
"957","10068490","1570296","1271413427","","","0","0","0"
"956","10068490","1570296","1271412844","так мне диман только что сказал","","0","0","0"
"955","10068490","1570296","1271412825","что-то не сростается(ни народу, ни мяча, ниего нет","","0","0","0"
"954","10068490","1570296","1271412780","Пиши блядь грамотно!!!!)))))","","0","0","0"
"953","10068490","1570296","1271411933","да мне чета как-то стремно)))ахахахаа)еба)))ты на паре что-ли?)","","0","0","0"
"952","10068490","1570296","1271411671","нты че? а?)","","0","0","0"
"951","4690064","1570296","1271350504","хм... обратный... что бы это могло быть)","","0","0","0"
"950","10068490","1570296","1271328666","ты че ща не услышал чтоль????????????те второй раз сказать????????","","0","0","0"
"949","10068490","1570296","1271327716","Лысый)","","0","0","0"
"948","4690064","1570296","1271302966","ну что же только рука... все остальное тоже))","","0","0","0"
"947","2420112","1570296","1271249999","а ты думал)","","0","0","0"
"946","2225313","1570296","1271243194","статус у тебя хорош!","","0","0","0"
"945","2225313","1570296","1271219887","бля там провода для комбаря моего.. ]:->","","0","0","0"
"944","2225313","1570296","1271162308","постригся,нудист?","","0","0","0"
"943","3143642","1570296","1271098053","А Мадонна - это круто =)","","0","0","0"
"942","3143642","1570296","1271098029","Ахаха, да ладно)))))))))))))))","","0","0","0"
"941","3143642","1570296","1271097233","^_______^","","0","0","0"
"940","53820946","1570296","1271091477","","","0","0","0"
"939","2225313","1570296","1271088943","раз 30 слушал!!!!!!!!!!","","0","0","0"
"938","47321439","1570296","1270987731","ЧТО БЫ МОГЛО ПРОИЗОЙТИ, ЕСЛИ БЫ ТЫ И ЯРОСЛАВ КАСЬЯНЕНКО ОКАЗАЛИСЬ В ОДНОЙ КОМНАТЕ НА 24 ЧАСА?мы бы покалечили друг друга))) ну ты понял)","","0","0","0"
"937","2225313","1570296","1270966555","мне вот эти клип и песня нраяца))","","0","0","0"
"936","2225313","1570296","1270963952","песня дерьмо и клип тоже :(","","0","0","0"
"935","2225313","1570296","1270920350","","","0","0","0"
"934","18669580","1570296","1270920101","Настенька Кузьмищева отправила подарок. Зайди, чтобы получить его","","0","0","0"
"933","47321439","1570296","1270904872","","","0","0","0"
"932","2225313","1570296","1270744966","","","0","0","0"
"931","7742097","1570296","1270649086","спасибо огромное))","","0","0","0"
"930","2225313","1570296","1270647686","","","0","0","0"
"929","18327714","1570296","1270549247","ГДЕ БЫ ТЫ ХОТЕЛ ПОТУСОВАТЬСЯ С ЯРОСЛАВОМ КАСЬЯНЕНКО?конечно)","","0","0","0"
"928","2146774","1570296","1270379621","Тебе сюрприз! Кликни по яйцу! =)","","0","0","0"
"927","6092338","1570296","1270366297","Христос воскресе!)","","0","0","0"
"926","21222674","1570296","1270122971","ЕСЛИ ЯРОСЛАВ КАСЬЯНЕНКО ЗАСТРЯНЕТ В ЛИФТЕ С ГРУДАСТОЙ ДЕВУШКОЙ, ЧТО ОН БУДЕТ ДЕЛАТЬ?засмущается))))Ответить: http://vkontakte.ru/app1823415","","0","0","0"
"925","1708797","1570296","1270119781","","","0","0","0"
"924","47321439","1570296","1270054255","охохо Андрей,у каждого свой вкус) ","","0","0","0"
"923","47321439","1570296","1270054182","она мне у них больше нравится остальных)","","0","0","0"
"922","2225313","1570296","1270047452","бэк ин зе дэй ничто по сравнению с этой!!!","","0","0","0"
"921","47321439","1570296","1270043221","","","0","0","0"
"920","2225313","1570296","1269964734","крутейшая музыка!!!! семидесятые еп!!!!!!","","0","0","0"
"919","8635995","1570296","1269900908","дарагой какиэ ножки ))) ","","0","0","0"
"918","13771819","1570296","1269851304","Яр, что это такое????Это твой идеал???","","0","0","0"
"917","2420112","1570296","1269780144","","","0","0","0"
"916","2225313","1570296","1269779248","","","0","0","0"
"915","2420112","1570296","1269778911","","","0","0","0"
"914","2420112","1570296","1269759724","ты че по мадонне-то стал переться?)))","","0","0","0"
"913","2225313","1570296","1269718070","","","0","0","0"
"912","3681689","1570296","1269701156","оО Ярик.....ты изменился)))точнее твои конечности)","","0","0","0"
"911","2225313","1570296","1269694723","","","0","0","0"
"910","2225313","1570296","1269694198","скрим и фальцет!) как и обещал!","","0","0","0"
"909","2225313","1570296","1269694151","со второй минуты трэш))","","0","0","0"
"908","7818480","1570296","1269693350","а ты переходил в качалку :D","","0","0","0"
"907","654744","1570296","1269676488","это твой идеал чтоли? )","","0","0","0"
"906","3143642","1570296","1269645751","О Боги, убери эту аву..) иначе конец нашей с тобой истории..) ты понял)))))))))))))))))","","0","0","0"
"905","1465903","1570296","1269639754","схожу с ума!","","0","0","0"
"904","1465903","1570296","1269632504","Яра!! ты такой супер сексуальный!","","0","0","0"
"903","677563","1570296","1269616527","Боги, Яр, положи штангу на место. Штанга детям не игрушка xDDD","","0","0","0"
"902","1570296","1570296","1269611285","присяд со штангой очень полезен.","","0","0","0"
"901","3143642","1570296","1269596990","Какой ты молодец))))))","","0","0","0"
"900","3143642","1570296","1269556559","Пиши мое имя с большой буквы, эльфф!","","0","0","0"
"899","7818480","1570296","1269553204","ути-пути, моя няшечка^^","","0","0","0"
"898","7818480","1570296","1269552042","вот теперь разнообразь сердечками и прочими соплями ))пы.сы. сопли не рисовать!","","0","0","0"
"897","7818480","1570296","1269551804","зануда. весна это клева.","","0","0","0"
"896","7818480","1570296","1269549429","","","0","0","0"
"895","3143642","1570296","1269544287","Спасибо за комплимент под моей фоткой)) ты знаешь, о чем я))))))))))","","0","0","0"
"894","27353000","1570296","1269466959","да ты что!эт ж вобще хит хитов!толпа под нее жжет)))))","","0","0","0"
"893","27353000","1570296","1269465560","да ничего особенного....просто когда мы выходили петь эту песню(на работе),на сцене творилось форменное безобразие))))","","0","0","0"
"892","27353000","1570296","1269465245","ох,эт дооооолгая история...как-нибудь в следующий раз расскажу)","","0","0","0"
"891","27353000","1570296","1269463428","thanks)кстать,статус у тебяяяя...такие воспоминания навевает))))","","0","0","0"
"890","20415995","1570296","1269458981","Я КАК НИКОГДА  ОПТИМИСТИЧНА.....","","0","0","0"
"889","3143642","1570296","1269440352","","","0","0","0"
"888","3143642","1570296","1269301663","^__^","","0","0","0"
"887","21222674","1570296","1269296246","ага...ты играешь?","","0","0","0"
"886","5390870","1570296","1269274761",":-[ :-*","","0","0","0"
"885","3143642","1570296","1269205460","Не знаю, понравится ли тебе песня..) но я в восторге. К тому же , там слова такие))))))","","0","0","0"
"884","3143642","1570296","1269205423","","","0","0","0"
"883","3143642","1570296","1269205396","90-60-90 =)","","0","0","0"
"882","47321439","1570296","1269203643","","","0","0","0"
"881","3892368","1570296","1269178972","ну да)))все их дискографию скачал))0и вот слушаю теперь))","","0","0","0"
"880","3143642","1570296","1269126180",":DDD у меня такое тоже бывает)))))","","0","0","0"
"879","47321439","1570296","1269118945","","","0","0","0"
"878","10448262","1570296","1269088937","дибилы блин!!!","","0","0","0"
"877","2420112","1570296","1268892970","неплохо) Петя блистал)","","0","0","0"
"876","2420112","1570296","1268855918","ты не разбираешься в музыке)","","0","0","0"
"875","2420112","1570296","1268801643","","","0","0","0"
"874","17476555","1570296","1268762332","он самый)","","0","0","0"
"873","10068490","1570296","1268646429","""Ярослав iopiopi КасьяненкоСГТУ (бывш. СПИ) '12 моя бабушка курит трубку.Обновлено 36 дней назад ""когда она уже накуртся то?)","","0","0","0"
"872","3143642","1570296","1268606248","","","0","0","0"
"871","3143642","1570296","1268582681","","","0","0","0"
"870","2420112","1570296","1268571969","ннииииииееееееееттт!!!так уж и быть, познакомлю тебя с ним)","","0","0","0"
"869","2420112","1570296","1268571319","ты слишком страшный","","0","0","0"
"868","47321439","1570296","1268513712","","","0","0","0"
"867","55429204","1570296","1268318063","я оч рада что мое поздравление было для тебя так важно)))","","0","0","0"
"866","3143642","1570296","1268164141","Только не на них)))) :Р","","0","0","0"
"865","3143642","1570296","1268162955","Эээй, ты в моих зверей не стреляй) и даже рядом не целься!","","0","0","0"
"864","2146774","1570296","1268153671","вот))в твоем стиле зай))люшечки жопк)))","","0","0","0"
"863","3143642","1570296","1268142933","Ты на фотку нажал?)))))","","0","0","0"
"862","2146774","1570296","1268142791","что за ужс)))","","0","0","0"
"861","3143642","1570296","1268141709","^_^","","0","0","0"
"860","2146774","1570296","1268075443","","","0","0","0"
"859","2146774","1570296","1268074325","","","0","0","0"
"858","2420112","1570296","1268070048","","","0","0","0"
"857","2146774","1570296","1268061391","","","0","0","0"
"856","2146774","1570296","1268050371","","","0","0","0"
"855","3143642","1570296","1268050370","Работай, эльфф))","","0","0","0"
"854","7818480","1570296","1268009556","( . )( . )","","0","0","0"
"853","3143642","1570296","1268008010","Ооо, я с радостью разделю с тобой эти надежды =) а ты же музыкант, давай там тоже работай над этим)) а я потом примажусь к тебе :D","","0","0","0"
"852","3143642","1570296","1268007388","Это ты мне лучше ответь))","","0","0","0"
"851","3143642","1570296","1268006741","Я уже скоро превращусь в древность)) ","","0","0","0"
"850","7818480","1570296","1268006477","","","0","0","0"
"849","3143642","1570296","1268006437","ТАКОЕ :DDD","","0","0","0"
"848","7818480","1570296","1268006437","как приятно, что не многим ^_^","","0","0","0"
"847","3143642","1570296","1268006247","С моей фоткой?))) Удали ее, зачем она тебе =)","","0","0","0"
"846","3143642","1570296","1268006005","Ну ты даешь)))) фотка такая древняя =)","","0","0","0"
"845","3143642","1570296","1268005884","АААА!!!!!","","0","0","0"
"844","7818480","1570296","1268003770","и тебя =**","","0","0","0"
"843","3143642","1570296","1268002518","Ок, утешил))))))))","","0","0","0"
"842","3143642","1570296","1268002193","Спасибо =* раздаешь тут поздравления, никакой уникальности у меня :D","","0","0","0"
"841","55429204","1570296","1267999378","с праздником тебя;)","","0","0","0"
"840","21222674","1570296","1267911286","Спасибо огромное..приогромное)))))))))","","0","0","0"
"839","2146774","1570296","1267729083","зай,а через 29 дней знаешь что будет?)круглая дата)","","0","0","0"
"838","3143642","1570296","1267644758","Кайфует просто)))))","","0","0","0"
"837","3143642","1570296","1267644231","О да))))) я их учу так танцевать. в наушниках!!","","0","0","0"
"836","3143642","1570296","1267644072",":DD","","0","0","0"
"835","20488186","1570296","1267641845","Подлецу - сам знаешь))","","0","0","0"
"834","10448262","1570296","1267639306","","","0","0","0"
"833","7818480","1570296","1267639066","без мейка и страшная? О_о","","0","0","0"
"832","7818480","1570296","1267638603","ты хочешь сказать, что надо залить страшную аву без мейка? О_о","","0","0","0"
"831","10448262","1570296","1267636958","да, мы и так можем))","","0","0","0"
"830","2146774","1570296","1267633989","","","0","0","0"
"829","2146774","1570296","1267632187","","","0","0","0"
"828","2146774","1570296","1267532112","","","0","0","0"
"827","2146774","1570296","1267431705","","","0","0","0"
"826","8665597","1570296","1267190742","","","0","0","0"
"825","8665597","1570296","1267190727","","","0","0","0"
"824","55429204","1570296","1267170600","это конечно оч мило,но с 23 февраля мог бы и не поздравлять:)","","0","0","0"
"823","7818480","1570296","1267134312","дурашка :DD","","0","0","0"
"822","2420112","1570296","1267080072","как детей вообще!","","0","0","0"
"821","3143642","1570296","1266939295","","","0","0","0"
"820","3143642","1570296","1266939049","Да, все продумано, я все плохое держу в себе)))","","0","0","0"
"819","2420112","1570296","1266915557","","","0","0","0"
"818","1969305","1570296","1266883816","Наш праздник 8 марта!))","","0","0","0"
"817","2225313","1570296","1266883372","да,мудилкаС нашим праздничком) будем херачить дебилов)","","0","0","0"
"816","3143642","1570296","1266880965","А можешь?.. Ой, как хорошо!! Конечно))) если он захочет..) ничего плохого обо мне не рассказывай - спугнешь еще))))","","0","0","0"
"815","1164707","1570296","1266880747","","","0","0","0"
"814","1164707","1570296","1266880416","","","0","0","0"
"813","3143642","1570296","1266880353","Ути, какой мальчик на аве)) :D ты его знаешь?))","","0","0","0"
"812","2094578","1570296","1266878629","с днём защитника!!:)","","0","0","0"
"811","61063617","1570296","1266877186","с праздником))","","0","0","0"
"810","2225313","1570296","1266850281","","","0","0","0"
"809","2146774","1570296","1266833487","","","0","0","0"
"808","2146774","1570296","1266832206","","","0","0","0"
"807","3143642","1570296","1266695594","Рисунки на стенке такие милые)))","","0","0","0"
"806","2146774","1570296","1266664753","","","0","0","0"
"805","2146774","1570296","1266664678","","","0","0","0"
"804","2146774","1570296","1266664633","","","0","0","0"
"803","2146774","1570296","1266663145","","","0","0","0"
"802","47321439","1570296","1266652000","","","0","0","0"
"801","2420112","1570296","1266586776","","","0","0","0"
"800","10068490","1570296","1266582622","","","0","0","0"
"799","47321439","1570296","1266520911","Ну я рещила продолжить тему ""трахать эмо"" хДД","","0","0","0"
"798","47321439","1570296","1266506626","","","0","0","0"
"797","7818480","1570296","1266439421","ниже пост зачот ))","","0","0","0"
"796","7818480","1570296","1266439399","<3","","0","0","0"
"795","2225313","1570296","1266417014","нашел пуговицу от твоих джинсов)нужна?)","","0","0","0"
"794","2420112","1570296","1266136036","Оригинал (Manowar) и кавер (Ария)","","0","0","0"
"793","2420112","1570296","1266136002","","","0","0","0"
"792","2420112","1570296","1266135983","","","0","0","0"
"791","47321439","1570296","1266010222","","","0","0","0"
"790","33993845","1570296","1266009909","Ну мечтай дальше об этом.","","0","0","0"
"789","3892368","1570296","1266009493","","","0","0","0"
"788","2225313","1570296","1266006761","","","0","0","0"
"787","7818480","1570296","1265923593","ну ты красавааа)) розовый блеск на моей стене оставил)))","","0","0","0"
"786","7818480","1570296","1265844571","","","0","0","0"
"785","3143642","1570296","1265740102","Смайлик - копия тебя на фотке ^_^","","0","0","0"
"784","3143642","1570296","1265716337","=))","","0","0","0"
"783","3892368","1570296","1265666303","это тайна дибил!!!!к тому же идеи мои были)))","","0","0","0"
"782","3892368","1570296","1265661628","очисти стену что бы рисунки мои было видно!!!","","0","0","0"
"781","1465903","1570296","1265572643","какой кот самодовольный <3","","0","0","0"
"780","2225313","1570296","1265570011","","","0","0","0"
"779","3143642","1570296","1265570009","Ага, мечтать не вредно","","0","0","0"
"778","2225313","1570296","1265567411","","","0","0","0"
"777","2225313","1570296","1265564029","","","0","0","0"
"776","2225313","1570296","1265557237","","","0","0","0"
"775","1570296","1570296","1265533947","моя бабушка курит трубку.","","0","0","0"
"774","3143642","1570296","1265492270","Все закончено))))) И я жива))))))))) YEAH!!!!","","0","0","0"
"773","47321439","1570296","1265489590","Было б из чего его состовлять....из трех человек не интересно... вот такая вот у  нас ""дружная группа""!!!","","0","0","0"
"772","47321439","1570296","1265489212","Ой да как сказать...прикольно там=)","","0","0","0"
"771","10284436","1570296","1265471354","http://vkontakte.ru/video14393900_124097432","","0","0","0"
"770","3892368","1570296","1265467896","","","0","0","0"
"769","3892368","1570296","1265464768","","","0","0","0"
"768","3892368","1570296","1265463374","","","0","0","0"
"767","2225313","1570296","1265398913","","","0","0","0"
"766","2225313","1570296","1265317525","сан ов э битч, кисс май эсс!","","0","0","0"
"765","2225313","1570296","1265308625","там пакет оставался,я съел половину))кстати макс сказал,что в субботу на работе не поиграем у него в снайпера( мероприятие какое-то у него там(","","0","0","0"
"764","2225313","1570296","1265307599","приезжай!! лера с денисом у дениса)ченить съедим)","","0","0","0"
"763","2225313","1570296","1265301330","я тебя","","0","0","0"
"762","47321439","1570296","1265297062","","","0","0","0"
"761","2225313","1570296","1265284845","","","0","0","0"
"760","11758708","1570296","1265193381","","","0","0","0"
"759","2225313","1570296","1265137842","лучше б ты пельменей налепил!)","","0","0","0"
"758","2225313","1570296","1265137264","с чем пирожки?","","0","0","0"
"757","2225313","1570296","1265137005","2 дня ниче не ел,килограмма 3 сбросила че?","","0","0","0"
"756","5390870","1570296","1265097333","","","0","0","0"
"755","2225313","1570296","1265061363","","","0","0","0"
"754","2225313","1570296","1265012689","","","0","0","0"
"753","13771819","1570296","1264945064","Остряк, блин!!!! Как дела, чудо???","","0","0","0"
"752","13771819","1570296","1264941977","эх, Яр!!!! Ты в своем стиле!!! А я ведь могу и обидеться((((","","0","0","0"
"751","9108004","1570296","1264880408","))))))))) обращайся если че))","","0","0","0"
"750","9108004","1570296","1264879849","Красавчик?)","","0","0","0"
"749","9108004","1570296","1264879826","","","0","0","0"
"748","2225313","1570296","1264829867","","","0","0","0"
"747","3143642","1570296","1264802967","В смысле? Нет конечно!","","0","0","0"
"746","3143642","1570296","1264802669",")))) хоть что-то радует по поводу Киева =)","","0","0","0"
"745","20415995","1570296","1264796215","ОДИН ТЫ СТАРЕНЬКИЙ)","","0","0","0"
"744","3143642","1570296","1264795422","","","0","0","0"
"743","3143642","1570296","1264795375","спасибо)))))) любуйся =)","","0","0","0"
"742","20415995","1570296","1264794329","даааа,всё сдала,все хвосты закрыла)) как у тебя??всё работаешь в с7 ??","","0","0","0"
"741","1969305","1570296","1264793765","мою не жалко, а свою тебе жалко. Эх, ты....паразит!)))","","0","0","0"
"740","1969305","1570296","1264793564","а мы тоже кровь сдавать будем для раскрутки?))","","0","0","0"
"739","1969305","1570296","1264793161","Чья кровь применялась при печати комиксов?Участники группы KISS для раскрутки первого комикса о себе сдали кровь и смешали её с красными чернилами в издающей комикс типографии.","","0","0","0"
"738","27353000","1570296","1264772821","да ладн)))","","0","0","0"
"737","27353000","1570296","1264769991","ХМ...ХОРОШИЙ ВОПРОС)))с учетом того,как сдаю-была бы..одна проблемка:я учусь на комерции)))","","0","0","0"
"736","27353000","1570296","1264768077","сессия что ли)))завтра фонетика-и все))))","","0","0","0"
"735","26792511","1570296","1264759965","","","0","0","0"
"734","26792511","1570296","1264759960","","","0","0","0"
"733","20415995","1570296","1264703259","клёвый)","","0","0","0"
"732","1969305","1570296","1264697815","Какая песня группы «Ария» одноимённа девизу итальянских фашистов?«Воля и разум» — это девиз итальянских фашистов. Авторы одноимённой песни группы «Ария» об этом не знали, равно как не знали и члены худсовета, одобрившие запись песни для пластинки.","","0","0","0"
"731","1969305","1570296","1264697809","это факт!!!!!","","0","0","0"
"730","1969305","1570296","1264696255","Как проверить подлинность купюры евро по серийному номеру?Подлинность купюры евро можно проверить по её серийному номеру буквы и одиннадцати цифр. Нужно заменить букву на её порядковый номер в английском алфавите, сложить это число с остальными, затем складывать цифры результата, пока не получим одну цифру. Если эта цифра — 8, то купюра подлинная. Ещё один способ проверки заключается в подобном складывании цифр, но без буквы. Результат из одной буквы и цифры должен соответствовать определённой стране, так как евро печатают в разных странах. Например, для Германии это X2.","","0","0","0"
"729","29734033","1570296","1264690189","-фото из 70-ых?)))- нет, Ярослав, я не такая старая!!! =))))))","","0","0","0"
"728","1969305","1570296","1264617321","тяжёлая партия, но нравится). Всё дело не в ритме, а вгитаре)) В Megadeath*","","0","0","0"
"727","66495185","1570296","1264540949","привет бро!!!!!моя бабушка и дедушка тоже курят трубку!!!!да-да!!","","0","0","0"
"726","2225313","1570296","1264533891","Антон сам понял че сказал?) не учится ни хера.","","0","0","0"
"725","54921634","1570296","1264533582","круче та-которая травку через трубку)))) короче дэн-крутая бабка)))","","0","0","0"
"724","54921634","1570296","1264533366","моя бабушка курит травку....","","0","0","0"
"723","54921634","1570296","1264533174","наверное, ты ошибся и не дописал одну палочку до качок)))","","0","0","0"
"722","7818480","1570296","1264515107","судя по бабушке ты вместе с ней))","","0","0","0"
"721","2697192","1570296","1264498099","Я смотрю её вообще никогда не ""отпускает""","","0","0","0"
"720","3611418","1570296","1264461223","трубку курит БАБУШКА МОЯ ))))))","","0","0","0"
"719","2697192","1570296","1264461141","Наша бабушка курит трубку??","","0","0","0"
"718","3143642","1570296","1264450513","заходи в скайп","","0","0","0"
"717","3143642","1570296","1264450417","Как понимать твой рисунок на стене??))) Ты не ошибся? =)","","0","0","0"
"716","1969305","1570296","1264449124","","","0","0","0"
"715","2420112","1570296","1264399979","сраный рен тв умудрился испортить фильм говеным переводом! непонятно половинуа фильм вообще крутой)","","0","0","0"
"714","1570296","1570296","1264376437","Script for a Jester's Tear.","","0","0","0"
"713","7818480","1570296","1264373216","литва)","","0","0","0"
"712","3143642","1570296","1264351795","Быстренько!","","0","0","0"
"711","3143642","1570296","1264351632","Поставь фотку с альбома, которую все так хвалят","","0","0","0"
"710","2420112","1570296","1264346351","чиполлино-тарантино)))","","0","0","0"
"709","3143642","1570296","1264345910","Любуешься собой? :D","","0","0","0"
"708","9108004","1570296","1264321657","побрей ноги))","","0","0","0"
"707","7818480","1570296","1264299432","мужыыыг)","","0","0","0"
"706","1465903","1570296","1264289796","эратишна)","","0","0","0"
"705","47321439","1570296","1264275536","","","0","0","0"
"704","47321439","1570296","1264274860","","","0","0","0"
"703","47321439","1570296","1264197397","Это плогиат!!!!!! Я буду жаловаться)))))))))))))","","0","0","0"
"702","2225313","1570296","1264195504","","","0","0","0"
"701","2420112","1570296","1264184545","","","0","0","0"
"700","2225313","1570296","1264184228","иди учись,у тебя завтра последний экзамен!","","0","0","0"
"699","47321439","1570296","1264169906","","","0","0","0"
"698","5387348","1570296","1264114829","посмотрим если завтра все живы будут..значит я молодец)","","0","0","0"
"697","677563","1570296","1264113261","мне их кадрить нет смысла... но тебе же конечно в буйну голову не придёт что внатуре девушка может потребоваться для чего-то кроме соития...","","0","0","0"
"696","54921634","1570296","1264090136","ДАААААА)))))","","0","0","0"
